"pair","theta_A","n_post_cells"
"ATA_ZAF",-1.22393310684395,11
"ATF_CHL",2.76151788804538,4
"ATF_PAK",-0.140681887263779,9
"ATF_USA",-0.0706701423521801,9
"ATG_AIA",-1.33855003516001,8
"ATG_AUS",0.423700308987195,10
"ATG_BGD",-2.4876468533611,6
"ATG_BHR",0.97285995656274,4
"ATG_CAN",0.163919235243364,20
"ATG_CHE",0.49241658104883,26
"ATG_COL",-3.71335606529177,8
"ATG_CRI",-0.490662286806459,7
"ATG_DOM",-0.733450424235377,12
"ATG_DZA",-3.93207504304966,11
"ATG_ETH",-0.751162366721908,9
"ATG_GHA",-3.35811174151886,9
"ATG_IDN",-3.01298715019245,5
"ATG_IND",-1.58638620756203,8
"ATG_JPN",-0.31279033901296,14
"ATG_KOR",-0.0596583217731539,14
"ATG_LKA",-0.0133396932741237,4
"ATG_MEX",0.231142279609301,7
"ATG_MMR",-4.63277432047753,4
"ATG_MOZ",-2.01695061014045,4
"ATG_MRT",-0.486682615842494,4
"ATG_MUS",-0.866885832638863,10
"ATG_NCL",0.870787989917212,4
"ATG_NGA",-5.85231881528171,5
"ATG_SGP",-0.54223501275693,5
"ATG_THA",-0.264470552584292,10
"ATG_TUN",-0.171383479391795,6
"ATG_TUR",-1.21391187241051,21
"ATG_TWN",0.383742447018744,5
"ATG_USA",0.636802081717018,9
"ATG_VEN",-3.02689157755138,4
"AUS_AFG",-0.519324448973134,22
"AUS_AGO",0.028165726192035,12
"AUS_ALB",-0.0361078287598039,4
"AUS_AND",-0.884677499517313,4
"AUS_ANT",-0.41978135445792,17
"AUS_ARE",-0.0701965747270031,26
"AUS_ARG",0.00415630246269785,25
"AUS_ARM",-0.0457525331795432,16
"AUS_ASM",-0.986884671894187,10
"AUS_ATA",0.136171207278231,5
"AUS_ATF",-0.546052007803779,4
"AUS_ATG",0.707432296717908,7
"AUS_AUT",-0.166451083806449,25
"AUS_AZE",-1.13151303086852,14
"AUS_BEL",-0.0110643343814598,15
"AUS_BEN",-0.626439375918397,21
"AUS_BFA",0.169102291610323,7
"AUS_BGD",-0.0813152877352258,17
"AUS_BGR",-0.147979324587348,17
"AUS_BHR",0.118275531100798,19
"AUS_BHS",-0.138558962177187,7
"AUS_BIH",-0.568555399641062,10
"AUS_BLR",0.477380015934221,5
"AUS_BLZ",-0.579356838488922,8
"AUS_BMU",0.286804259271768,25
"AUS_BOL",-0.126525940763308,21
"AUS_BRA",0.0332164626995688,25
"AUS_BRB",-0.109316880766615,18
"AUS_BTN",-0.872219271053072,7
"AUS_BWA",-0.392373243047445,6
"AUS_CAF",0.191980027889568,7
"AUS_CHE",-0.0100529373916847,19
"AUS_CIV",-0.0301042882527526,15
"AUS_CMR",-0.617650362030447,4
"AUS_COD",-0.48887670426903,10
"AUS_COG",-0.97777046020709,7
"AUS_COL",0.142936419131556,23
"AUS_COM",-2.11449619416411,6
"AUS_CPV",-2.20024996285302,9
"AUS_CRI",-0.0906587339270366,19
"AUS_CUB",-1.25382619050383,9
"AUS_CXR",-0.0178906003360593,16
"AUS_CYM",-0.195377985935974,15
"AUS_CYP",-0.209192289757759,15
"AUS_CZE",0.0563307951608646,21
"AUS_DEU",0.000383649330041571,25
"AUS_DJI",-0.10636703634465,11
"AUS_DMA",-0.515197552849689,7
"AUS_DNK",-0.00698474230948539,15
"AUS_DOM",-0.0445618932872175,8
"AUS_ECU",-0.513117655620774,12
"AUS_EGY",-0.526921683373161,9
"AUS_ERI",0.620625183883894,6
"AUS_ESP",-0.180379620620315,13
"AUS_EST",0.00813827129080069,15
"AUS_ETH",-0.181974503536234,14
"AUS_FIN",-0.149236156251967,19
"AUS_FLK",-0.708909735206742,5
"AUS_FRA",-0.162449443629328,11
"AUS_FRO",-0.061238603062421,8
"AUS_GAB",-0.0084075026112582,9
"AUS_GBR",-0.0312585225088845,19
"AUS_GEO",-0.585777520179726,13
"AUS_GHA",-0.321485423919869,4
"AUS_GIB",-3.20597296144555,6
"AUS_GIN",-0.327334488011504,15
"AUS_GLP",-3.36262584278725,4
"AUS_GMB",-1.21412669308019,25
"AUS_GNQ",-0.348896426021759,13
"AUS_GRC",-0.251310064543627,18
"AUS_GRD",-0.963942661218208,14
"AUS_GRL",-0.643903625638869,10
"AUS_GTM",-0.250100110747174,15
"AUS_GUM",-0.266892943607833,9
"AUS_HND",-0.223376980452433,25
"AUS_HRV",-0.0466195917325569,11
"AUS_HTI",-0.40353952074304,23
"AUS_HUN",-0.00105355943819638,19
"AUS_IND",-0.0193229947372037,13
"AUS_IRL",-0.0794882279230234,9
"AUS_IRN",-0.362944872609604,21
"AUS_IRQ",-1.64669320995484,4
"AUS_ISL",-0.624817367182339,23
"AUS_ISR",-0.143239239552197,14
"AUS_ITA",-0.403797512147544,12
"AUS_JAM",0.0100958085271058,26
"AUS_JOR",-0.183683929158576,15
"AUS_KAZ",-0.0362671915793857,14
"AUS_KEN",0.0531731082585276,23
"AUS_KGZ",-0.0595351892990186,14
"AUS_KNA",-0.180510010930713,14
"AUS_KWT",-0.212244474823747,5
"AUS_LBN",-0.0643633988175211,5
"AUS_LBR",-0.0879941161669095,16
"AUS_LBY",-0.736498749103575,19
"AUS_LCA",-0.0844161764936141,4
"AUS_LKA",0.036951154797636,22
"AUS_LSO",-0.88355962425944,6
"AUS_LTU",-0.315043839090075,8
"AUS_LUX",-0.835408485352837,5
"AUS_LVA",-0.240393809339843,19
"AUS_MAC",0.113320985269932,21
"AUS_MAR",-0.256099719731952,7
"AUS_MDA",0.139369729378996,5
"AUS_MDG",-0.599398726997998,4
"AUS_MDV",-0.0386741187924542,8
"AUS_MLI",-0.134847916084236,6
"AUS_MNE",-0.39095872880241,5
"AUS_MNG",0.342459091271292,4
"AUS_MNP",0.38664896933295,8
"AUS_MOZ",-0.133577627749748,10
"AUS_MRT",-0.0517583805406011,14
"AUS_MSR",-2.78644024203298,9
"AUS_MUS",-0.167372249313788,15
"AUS_MWI",-0.227596930290994,5
"AUS_NAM",-0.0235463797790048,7
"AUS_NCL",0.3047266192025,5
"AUS_NER",-0.359027007237842,18
"AUS_NFK",-0.158997801312803,18
"AUS_NGA",-0.380723627210168,24
"AUS_NIC",-0.160264688894057,12
"AUS_NLD",-0.0234539134511457,9
"AUS_NOR",-0.166653330590142,14
"AUS_NPL",-0.117970540527051,26
"AUS_OMN",0.0613213142410628,24
"AUS_PAK",0.12600903342757,23
"AUS_PAN",0.274612881748636,10
"AUS_PCN",-0.030277562857912,6
"AUS_PER",0.0440904249124995,22
"AUS_PLW",-0.297848017492068,11
"AUS_PSE",0.0570459889289838,7
"AUS_PYF",-0.449578758321875,16
"AUS_QAT",-0.0829408887181933,13
"AUS_REU",-0.434999728619,6
"AUS_ROU",-0.674609390910296,13
"AUS_RUS",-0.0018446056932491,13
"AUS_RWA",-0.343726236389028,14
"AUS_SAU",-0.32054090911069,11
"AUS_SDN",-0.477636157113167,17
"AUS_SEN",-0.377851024403327,4
"AUS_SHN",0.628254027385395,5
"AUS_SLE",-0.399599282975452,18
"AUS_SLV",0.0831231003496868,12
"AUS_SOM",-0.633457582410402,15
"AUS_STP",-2.20893880775884,12
"AUS_SUR",-0.0549635459842768,19
"AUS_SVK",0.00411267997414987,19
"AUS_SVN",-0.275430977730386,14
"AUS_SWE",-0.05634296931182,11
"AUS_SWZ",-0.377263326750399,7
"AUS_SYC",-0.184693444918189,17
"AUS_SYR",-1.32365928440765,17
"AUS_TCD",-0.764184716604074,15
"AUS_TGO",0.039906795398102,18
"AUS_TJK",-0.32078044968637,18
"AUS_TKM",-0.59329917349138,7
"AUS_TLS",-0.46476367859586,10
"AUS_TTO",-0.349297811834214,10
"AUS_TUN",0.0487136379364851,24
"AUS_TUR",-0.131751837569636,18
"AUS_TWN",-0.0286170229686011,18
"AUS_TZA",0.167793842865063,24
"AUS_UGA",-0.218181455302419,26
"AUS_UKR",0.0461614522111837,22
"AUS_UMI",-1.50953991445476,7
"AUS_URY",-0.10283420990757,19
"AUS_UZB",-1.52093125359968,4
"AUS_VCT",-0.199947462663186,11
"AUS_VEN",-0.207688388262432,20
"AUS_VGB",-2.03401683484217,17
"AUS_WLF",-0.505534084024036,13
"AUS_YEM",-0.0293440096025169,19
"AUS_ZAF",-0.0850562426933838,15
"AUS_ZMB",0.0705061171294461,14
"AUS_ZWE",-0.897278697538896,8
"AUT_AFG",-0.346046203308405,14
"AUT_AGO",-0.0360446769961936,7
"AUT_ARE",0.0632414610937756,9
"AUT_ARG",0.0211364158884994,23
"AUT_AUS",-0.0187845210346218,17
"AUT_AZE",0.0437366567297346,10
"AUT_BDI",-1.92703364833377,14
"AUT_BEN",-0.395253305259892,10
"AUT_BFA",-0.154196268203992,6
"AUT_BGD",-0.07841727802191,10
"AUT_BHR",-0.353268975950666,7
"AUT_BLR",-0.180395718681599,6
"AUT_BRA",0.0022210542880951,22
"AUT_BRN",-0.308177605637083,13
"AUT_CAF",-0.508426945366807,15
"AUT_CHN",-0.0211259668377932,7
"AUT_COD",-0.131149414192995,5
"AUT_COG",-0.144381910593049,19
"AUT_CPV",-0.622506292155154,16
"AUT_CUB",-0.0283914827822467,9
"AUT_DJI",-0.321324723097216,16
"AUT_ETH",-0.104118399082591,20
"AUT_GIB",-0.371650574347096,7
"AUT_GIN",-1.17524843304971,16
"AUT_GMB",-0.341084600106227,7
"AUT_GNB",-1.94553610393148,8
"AUT_GNQ",-0.563096538410337,5
"AUT_GUM",-1.35037500124437,10
"AUT_HKG",-0.568598872537163,6
"AUT_HTI",-0.192771245035935,17
"AUT_IDN",-0.183845912906178,10
"AUT_IND",-0.0640667742644963,12
"AUT_IRN",-0.230981859626259,15
"AUT_IRQ",-0.459480602235144,4
"AUT_KAZ",-0.0261478341987673,20
"AUT_KEN",-0.148447288247992,20
"AUT_KGZ",-0.0494561144777906,21
"AUT_KHM",-0.42145111287015,12
"AUT_KWT",0.0300230109743143,7
"AUT_LAO",0.256554683445068,7
"AUT_LBR",0.156550470846649,9
"AUT_LBY",-0.316157109741117,10
"AUT_LKA",-0.0748648598929684,18
"AUT_MAC",-0.508037364515382,9
"AUT_MDV",-0.0401665915238254,19
"AUT_MHL",-0.700888898092066,4
"AUT_MLI",-0.471332839680361,19
"AUT_MMR",0.0962657192750409,13
"AUT_MRT",-0.129925904074917,12
"AUT_MWI",-0.693365290717332,6
"AUT_MYS",0.172437067970401,5
"AUT_NER",-0.293087368154888,14
"AUT_NGA",-0.573054945286473,6
"AUT_NPL",-0.23164277365491,9
"AUT_NZL",-0.0985999674570068,4
"AUT_OMN",-0.14610860632098,15
"AUT_PAK",-0.0202643405922873,18
"AUT_PHL",-0.0353277162681101,12
"AUT_PRK",-2.04637258709579,8
"AUT_PRY",-0.0705746187380385,16
"AUT_RUS",0.0483719726348104,21
"AUT_RWA",-0.261631852685471,5
"AUT_SAU",-0.0401773902994624,26
"AUT_SDN",-0.199300115097553,14
"AUT_SEN",0.021223232180384,8
"AUT_SLE",-1.0451671724821,9
"AUT_SOM",-0.845978196452466,18
"AUT_STP",-1.4320649228776,17
"AUT_TCD",-0.0937534997065741,17
"AUT_TGO",-0.339161906163193,16
"AUT_THA",-0.0976081543917965,7
"AUT_TJK",-0.0525462989596074,11
"AUT_TKL",-0.332155825294519,10
"AUT_TKM",-0.157220143377348,14
"AUT_TLS",-1.02699546358521,9
"AUT_TWN",-0.00556845058449523,15
"AUT_TZA",-0.0673163212162897,8
"AUT_UGA",-0.202087593028347,20
"AUT_URY",-0.504765519934515,8
"AUT_UZB",0.0574763667339208,17
"AUT_VAT",-0.235977957380256,6
"AUT_VEN",-0.247403360611295,6
"AUT_VNM",-0.12309544300044,16
"AUT_WSM",-0.0800143447892284,6
"AUT_YEM",-0.109559419913538,20
"AUT_ZMB",-0.031569911175244,15
"AZE_AGO",-1.68121581019581,8
"AZE_ALB",-3.27423300473642,6
"AZE_ARE",-2.06490000699619,5
"AZE_ARG",-4.00808745784234,5
"AZE_AUS",-2.45856760691829,4
"AZE_AUT",-0.475590680855827,15
"AZE_BEL",-0.24452616733098,14
"AZE_BGR",-1.15388831749367,17
"AZE_BIH",-4.41797236775016,6
"AZE_BLR",-1.43548428701626,12
"AZE_BMU",-0.281327360657796,4
"AZE_BRA",-3.09620893455994,14
"AZE_BRN",-0.236124285392298,4
"AZE_CAN",-0.101949280501104,5
"AZE_CHE",0.186259156959946,20
"AZE_CHN",-0.411850861899992,13
"AZE_CMR",-1.12205237761649,5
"AZE_COL",-1.51286386464084,10
"AZE_CUB",-3.48251726062607,11
"AZE_CYP",-2.80256134344062,6
"AZE_CZE",0.108473608004398,20
"AZE_DEU",0.117675534763878,5
"AZE_DNK",-1.58020868287211,5
"AZE_DZA",-2.07990686179883,11
"AZE_EGY",-1.45545649969828,9
"AZE_ESP",0.487723682494552,5
"AZE_EST",-0.337649750305278,16
"AZE_FIN",-3.23190119550667,9
"AZE_FRA",-0.18512156902254,11
"AZE_GAB",-1.18328960971978,9
"AZE_GBR",-0.0995550452970694,21
"AZE_GHA",-2.8025780844428,4
"AZE_GRC",0.18646909448492,9
"AZE_HKG",-2.30170714564875,10
"AZE_HRV",0.271430613519993,11
"AZE_HUN",-2.62891066823852,19
"AZE_IDN",-1.652325647228,5
"AZE_IND",-0.988407648512237,20
"AZE_IRL",-3.3171205297587,14
"AZE_IRQ",-1.41878870277846,5
"AZE_ISR",-0.0504039379178283,16
"AZE_ITA",0.164974050409227,4
"AZE_JOR",-1.09192760708312,6
"AZE_JPN",-1.01650479345501,15
"AZE_KOR",-4.71445023009262,4
"AZE_KWT",-0.37596887905438,7
"AZE_LBN",-0.817515645397137,13
"AZE_LBY",-4.09992778535997,7
"AZE_LKA",-2.7413915342576,9
"AZE_LTU",-0.656118916791304,13
"AZE_LVA",-2.07701476726554,9
"AZE_MEX",-1.00523192117585,9
"AZE_MLT",-0.973040882065918,5
"AZE_MNE",-1.81471342443408,5
"AZE_MNG",-0.585975833305641,6
"AZE_MOZ",-2.14591678195299,10
"AZE_MYS",-2.64794972595168,4
"AZE_NGA",-2.52980269093648,5
"AZE_NLD",-0.697698528166261,13
"AZE_NOR",-0.574087559359218,17
"AZE_OMN",-1.89126746220771,5
"AZE_PHL",-0.960593583080236,4
"AZE_POL",-0.745053853302777,8
"AZE_PRT",0.289140523780145,10
"AZE_QAT",0.0361276011172491,7
"AZE_ROU",-0.291792995755716,13
"AZE_SAU",-0.858134751277356,6
"AZE_SGP",-1.77126065316649,16
"AZE_SRB",-0.615935342366041,5
"AZE_SVK",-2.07962025804062,9
"AZE_SVN",-1.68474338723456,4
"AZE_SWE",-1.62039353713083,15
"AZE_SYR",-5.46118501383573,4
"AZE_THA",-0.897979905886244,15
"AZE_TTO",-0.2481987523148,5
"AZE_TUN",-2.20553543420274,14
"AZE_TWN",0.118775746018543,7
"AZE_USA",-1.23041907722374,9
"AZE_VEN",0.313317036848017,5
"AZE_VNM",-0.0984437366899992,7
"AZE_ZMB",-2.07176422686105,6
"BDI_ARE",-0.00300804854055157,10
"BDI_AUS",0.471934934694382,5
"BDI_AUT",-1.4825726964302,10
"BDI_BEL",-0.0414551540594046,13
"BDI_CHE",-1.56483541200757,18
"BDI_CHL",-1.13034437089309,16
"BDI_CHN",-0.396880231923222,16
"BDI_CMR",-2.51766872067964,7
"BDI_COL",-2.33159597693332,4
"BDI_CZE",-2.15477900181336,7
"BDI_DEU",-0.44136543186053,5
"BDI_DNK",-2.39670291355228,4
"BDI_DOM",-3.15555819990618,9
"BDI_ESP",-2.15330066581246,9
"BDI_FIN",-1.03870067665925,14
"BDI_FRA",-0.314231649547072,26
"BDI_GBR",-1.52054896247096,9
"BDI_HKG",-3.06821604461873,5
"BDI_HUN",-3.46746727839573,11
"BDI_IRL",-2.49806569756219,14
"BDI_ITA",-0.0721921488911196,24
"BDI_JPN",-0.837724683216775,12
"BDI_KOR",0.876612734434031,4
"BDI_MEX",-1.27537143945762,6
"BDI_NLD",-2.13236142680389,7
"BDI_NOR",-1.43935140507879,22
"BDI_OMN",-0.198869296301826,13
"BDI_PAK",0.166985922868555,21
"BDI_POL",-0.350350749754651,6
"BDI_PRT",-2.20384304759688,14
"BDI_RUS",0.101482788169187,12
"BDI_SGP",-1.93826791310482,5
"BDI_SVK",-3.17973780097054,10
"BDI_SVN",-3.01837079450011,11
"BDI_SWE",0.477447022446869,10
"BDI_THA",-0.496466129673685,5
"BDI_TWN",0.200422112403155,5
"BDI_USA",-0.14943547066808,17
"BDI_ZAF",-1.12885020057703,5
"BEL_AFG",-0.176916862348956,9
"BEL_AGO",0.241171616289437,7
"BEL_ARE",0.132967104666451,7
"BEL_ARG",-0.0782451430184421,14
"BEL_ASM",-1.07904635117874,10
"BEL_AUS",0.0683297190079779,8
"BEL_BDI",-0.357029757219709,8
"BEL_BEN",0.233381486532815,7
"BEL_BFA",-0.103457172443864,10
"BEL_BGD",-0.00591445633113183,11
"BEL_BHR",-0.197464934275069,9
"BEL_BLR",-0.056792209680208,8
"BEL_BOL",-0.045333595207964,7
"BEL_BRA",0.0319096063382621,7
"BEL_BRN",-0.102748029915404,14
"BEL_BTN",-0.348750374063275,15
"BEL_CAF",-0.0856273846167301,4
"BEL_CHN",-0.184667212532227,6
"BEL_COD",-0.161870611791416,13
"BEL_COG",0.00780196917456403,12
"BEL_COK",-0.0858437822271061,6
"BEL_COM",-0.33646656632044,4
"BEL_CPV",-0.0481625137375008,11
"BEL_CUB",0.277772589914112,5
"BEL_DJI",-0.199563825940939,11
"BEL_ERI",-0.123491662823869,8
"BEL_ETH",-0.033601929112226,15
"BEL_GAB",-0.692682563312143,8
"BEL_GIB",-0.595935946774145,8
"BEL_GIN",-0.0765200900034033,4
"BEL_GMB",0.110211867409354,11
"BEL_GNB",-0.222560458508413,8
"BEL_GNQ",0.24099305452808,9
"BEL_HKG",-0.0124529859529085,10
"BEL_HTI",0.000548705916603729,13
"BEL_IDN",0.0470724960830884,4
"BEL_IRN",-0.228386011286425,7
"BEL_IRQ",-0.10496780747059,8
"BEL_KAZ",-0.037913115389059,10
"BEL_KEN",-0.117034156486732,6
"BEL_KHM",-0.0690075021110155,11
"BEL_KIR",0.0319661272200683,7
"BEL_KWT",-0.05003935299472,10
"BEL_LAO",-0.205666232106135,15
"BEL_LBR",0.323290134216048,4
"BEL_LBY",-0.10420271873367,9
"BEL_LKA",-0.813986869270261,8
"BEL_MAC",-0.134095162644409,15
"BEL_MDV",-0.229196639491546,14
"BEL_MHL",-4.36976056623066,7
"BEL_MLI",-0.136599091438046,8
"BEL_MMR",-0.0668920229811398,8
"BEL_MNG",-0.0936484218702989,14
"BEL_MRT",0.0540421165294072,11
"BEL_MWI",-0.209925002364197,5
"BEL_MYS",0.0119896610953723,15
"BEL_NER",-0.0266805946188799,6
"BEL_NGA",0.559081276355148,4
"BEL_NPL",-0.510908597439722,11
"BEL_NZL",-0.0827834903438135,9
"BEL_OMN",-0.026280531053957,12
"BEL_PHL",0.107058918064533,10
"BEL_PRK",-1.80137844836004,5
"BEL_PRY",-0.244761595781369,13
"BEL_QAT",-0.160902068347824,7
"BEL_RUS",0.00174265313799333,13
"BEL_RWA",-0.0649191983500739,14
"BEL_SAU",-0.0448074903207545,4
"BEL_SDN",-0.28698581094604,6
"BEL_SEN",-0.0901815407038682,14
"BEL_SLB",-0.620903890082033,11
"BEL_SLE",-0.199990205908444,13
"BEL_SOM",-0.215578741621095,15
"BEL_STP",-0.335259800138041,14
"BEL_TCD",-0.42117744001902,7
"BEL_TGO",-0.159178099594328,13
"BEL_THA",-0.0163173015778442,11
"BEL_TJK",0.160132315109921,8
"BEL_TKL",-3.09951917128283,4
"BEL_TKM",-0.354952893637236,7
"BEL_TLS",-1.67792267768418,8
"BEL_TON",-1.3011384704938,12
"BEL_TWN",-0.0468673730692728,7
"BEL_TZA",-0.0179840626392515,14
"BEL_UGA",-0.166590770990943,11
"BEL_UMI",0.347000234966702,5
"BEL_URY",0.122473136842952,5
"BEL_USA",0.0330651189177384,5
"BEL_UZB",-0.161248797226718,12
"BEL_VAT",-1.51182590599157,11
"BEL_VEN",-0.783665649883108,5
"BEL_VNM",-0.0469367225463438,9
"BEL_VUT",-0.0301872142720588,15
"BEL_WSM",-0.732512616217235,7
"BEL_YEM",0.17931526115431,6
"BEL_ZMB",-0.251554388811359,12
"BEN_AGO",-2.72355445871755,8
"BEN_ARE",-1.46099537632484,12
"BEN_AUT",-3.51017824787931,8
"BEN_BEL",-0.128857788513186,9
"BEN_BGR",-1.57839879520652,8
"BEN_CAF",-0.225326466061463,4
"BEN_CAN",-1.07378536682114,17
"BEN_CHN",-0.257727140678216,10
"BEN_COD",-0.307781153815803,5
"BEN_COG",-2.58616267252963,7
"BEN_CRI",-3.55256796872803,6
"BEN_CZE",-3.90368284187973,6
"BEN_DEU",-0.628968315622067,6
"BEN_DNK",-0.463618674845789,15
"BEN_ESP",-0.708400325408138,20
"BEN_ETH",-0.517098160361623,5
"BEN_FRA",0.0712509898907001,22
"BEN_GAB",-1.30791085663041,6
"BEN_GBR",-0.978876559129494,18
"BEN_GNQ",-1.11110431470284,4
"BEN_HKG",-0.450926698537773,14
"BEN_HRV",-2.18167526161423,7
"BEN_IRL",-3.95805994224484,5
"BEN_ITA",-0.378445874276568,25
"BEN_JPN",-1.07516546831154,25
"BEN_LBN",-0.85505755040369,4
"BEN_MUS",-3.30522346800012,9
"BEN_NLD",-0.48528107766225,19
"BEN_PRT",-1.27616441976677,11
"BEN_RUS",-1.96532346271404,10
"BEN_RWA",-1.98473048355056,5
"BEN_SAU",-2.00666303220649,15
"BEN_SVN",-2.54142581845598,12
"BEN_SWE",-2.99323671697642,5
"BEN_TCD",-0.307572761897881,16
"BEN_TUR",-1.06974752345962,16
"BEN_TWN",-0.50749808689096,21
"BEN_UGA",-0.370524794507454,5
"BEN_USA",0.283664534282057,5
"BEN_ZAF",-0.718316999953135,7
"BFA_ARE",-0.478132235015695,6
"BFA_AUS",-0.349272501971018,7
"BFA_AUT",-0.424377517173805,4
"BFA_BEL",-0.889077141873387,8
"BFA_CAN",-1.30280177695998,24
"BFA_CHE",0.0672283821736856,12
"BFA_CHN",0.225869878675478,17
"BFA_COD",-1.38914241944847,6
"BFA_COG",-0.679971680015415,7
"BFA_COL",-4.76065964275465,13
"BFA_CRI",-3.48381162217963,6
"BFA_CZE",-2.41724826015543,14
"BFA_DEU",-0.379217690483837,19
"BFA_DNK",-1.5078437707052,16
"BFA_DZA",-0.950381654089586,6
"BFA_EGY",-1.26594038456445,7
"BFA_ESP",-1.11128729011006,17
"BFA_ETH",-1.13966327038367,6
"BFA_FIN",-0.755636473767658,10
"BFA_FRA",-0.719461461978902,9
"BFA_GAB",-1.37850845558155,11
"BFA_GBR",-0.263162126714884,14
"BFA_GRC",-2.12307477536742,16
"BFA_HKG",-2.7781387273732,4
"BFA_HRV",-3.45126439763571,9
"BFA_IDN",0.116783724725861,21
"BFA_IND",-1.10408644263563,17
"BFA_IRL",-1.43830625452238,9
"BFA_ISR",-1.25956704719391,9
"BFA_ITA",-0.915745943205225,7
"BFA_JOR",-0.211987669583062,4
"BFA_KEN",-3.11365751601157,4
"BFA_KOR",-1.290434968951,4
"BFA_KWT",-0.656457804859632,4
"BFA_LBN",-1.16677218690252,15
"BFA_LUX",-1.36298784593828,10
"BFA_MAR",-0.402207643307234,15
"BFA_MDG",-1.62871580521912,6
"BFA_MEX",-2.20455672015133,8
"BFA_MUS",-1.77271094589284,21
"BFA_NCL",-0.36972445281009,5
"BFA_NLD",-0.208504036443518,21
"BFA_PAK",-1.22699260652852,10
"BFA_POL",-0.313814169434786,9
"BFA_PRT",-1.77721971911602,15
"BFA_RWA",-3.17080482971562,6
"BFA_SGP",0.349900834100652,5
"BFA_SVK",-0.846795230065964,4
"BFA_SVN",-2.13554282441607,8
"BFA_SWE",-1.10297315106309,13
"BFA_TCD",-1.44190736988277,17
"BFA_TUN",-0.450844247375818,20
"BFA_TUR",-0.308377668759839,11
"BFA_TWN",-4.12609770676808,4
"BFA_USA",-0.485441847710235,12
"BFA_VNM",0.353071362119354,5
"BFA_ZAF",-1.32569458584275,6
"BGD_AGO",-0.15333874702522,14
"BGD_ALB",-0.0414501309141471,10
"BGD_AND",-0.670042798819877,20
"BGD_ARE",-0.0492816514875159,10
"BGD_ATG",-0.656462834112835,7
"BGD_AUS",0.0362320898332088,11
"BGD_AUT",0.119397115287649,8
"BGD_AZE",-0.440315156104002,7
"BGD_BDI",-0.792403121828164,7
"BGD_BEL",-0.108529421906483,14
"BGD_BFA",-0.610271843412614,6
"BGD_BGR",-0.364729647202422,14
"BGD_BHR",-0.042753077045879,10
"BGD_BHS",-1.8647355346193,11
"BGD_BIH",0.0504664723553074,9
"BGD_BLR",0.0334668901105203,6
"BGD_BLZ",-0.691214266502652,5
"BGD_BMU",0.471451905044518,4
"BGD_BRB",-0.0516188865635552,7
"BGD_BWA",-2.4518782596058,6
"BGD_CAN",0.0914145417678962,15
"BGD_CHE",-0.00790168980393124,4
"BGD_CIV",0.0454557572287113,18
"BGD_COG",-3.21558576991258,9
"BGD_COM",-0.413685528755681,6
"BGD_CPV",0.44781879760638,5
"BGD_CRI",-0.49067540052476,20
"BGD_CYP",-0.0333287724312038,14
"BGD_CZE",-0.0604032387298628,14
"BGD_DEU",0.0349869604011546,16
"BGD_DJI",-0.321122279692221,6
"BGD_DMA",-1.11413668811442,14
"BGD_DNK",0.190687431638502,6
"BGD_DOM",-0.0458520295737296,11
"BGD_ESP",-0.01835928238902,16
"BGD_EST",-0.0460336616706594,15
"BGD_FIN",-0.0121413166734404,19
"BGD_FJI",0.354642348466295,6
"BGD_FRA",-0.0339605183273108,26
"BGD_FRO",-0.296547919807341,10
"BGD_GAB",-1.2835778010564,6
"BGD_GBR",-0.0143116621422489,11
"BGD_GIB",-1.58275872822779,11
"BGD_GMB",-2.35470761555562,6
"BGD_GNB",-0.134380999392036,4
"BGD_GRC",0.0103350495979847,12
"BGD_GRD",-0.536288792002722,14
"BGD_GRL",0.32855479764636,4
"BGD_HKG",-0.05982651860885,13
"BGD_HND",-0.0668241018483772,13
"BGD_HRV",-0.217996087058734,19
"BGD_HUN",-0.636108669769982,6
"BGD_IRL",0.0184964803871645,14
"BGD_ISL",0.0476914188071533,19
"BGD_ITA",-0.0776364156403919,19
"BGD_JAM",-0.0363928073436544,19
"BGD_JOR",-0.315752393309196,16
"BGD_JPN",-0.290227064581405,21
"BGD_KAZ",-0.443343158965754,13
"BGD_KEN",-0.013531544989974,18
"BGD_KGZ",-0.260531082484947,12
"BGD_KHM",-0.0447389122384602,13
"BGD_KWT",-0.210474803026808,18
"BGD_LBN",0.213441067303827,5
"BGD_LBR",-0.614950337687215,6
"BGD_LCA",-1.53122159967031,12
"BGD_LTU",-0.348721896993453,15
"BGD_LUX",-0.115052412970445,4
"BGD_LVA",-0.0299790176667605,7
"BGD_MAC",-0.808282200627695,6
"BGD_MDA",0.0491384893984415,4
"BGD_MDG",-0.180847597314282,15
"BGD_MKD",-0.326571183935582,17
"BGD_MLI",-1.34631929938897,12
"BGD_MLT",-0.625390767805774,10
"BGD_MNE",0.120795915817164,5
"BGD_MNG",0.520969136956748,4
"BGD_MUS",0.297581606377158,7
"BGD_MYT",0.088881692324862,4
"BGD_NAM",-0.705322663709928,11
"BGD_NCL",0.0384065474618472,10
"BGD_NER",-1.05678661124282,13
"BGD_NLD",-0.0242075064800279,20
"BGD_NZL",-0.402701891204676,23
"BGD_OMN",-0.158089397567898,18
"BGD_PAN",0.0612584848454226,11
"BGD_PNG",-0.367932978906073,9
"BGD_POL",-0.542422860277046,19
"BGD_PRT",-0.157301771299635,22
"BGD_PSE",-0.0432498004697083,4
