"pair","theta_A","n_post_cells","qualifies"
"MWI_EGY",1.42470355029689,18,TRUE
"MWI_KEN",2.00366927412854,24,TRUE
"MWI_MUS",0.375565212593879,24,TRUE
"MWI_RWA",-0.776899379116423,21,TRUE
"MWI_SYC",-0.9353855396181,15,TRUE
"MWI_TZA",1.37134580788333,24,TRUE
"MWI_ZAF",-2.20095048199211,18,TRUE
"MWI_ZMB",1.67164026579712,24,TRUE
"MWI_ZWE",2.40510240995418,24,TRUE
"MYS_AUS",0.368650173684605,8,TRUE
"MYS_BRN",0.410403504405748,26,TRUE
"MYS_CHN",0.440145327610768,13,TRUE
"MYS_COL",0.789924143538206,21,TRUE
"MYS_IRN",0.559434075998998,26,TRUE
"MYS_JPN",0.345083944349554,12,TRUE
"MYS_KHM",-0.530240418058047,19,TRUE
"MYS_LAO",1.74448516093711,21,TRUE
"MYS_MAR",0.322027278558416,21,TRUE
"MYS_MMR",0.0830995654760012,21,TRUE
"MYS_NZL",0.440613153929434,8,TRUE
"MYS_PHL",-0.599557548328495,26,TRUE
"MYS_TUR",0.32095194759892,3,FALSE
"MYS_VEN",0.0110128770318342,19,TRUE
"NAM_BWA",-0.60481092515014,18,TRUE
"NAM_CHE",-0.0776827762256877,10,TRUE
"NAM_ISL",-3.11932483790202,10,TRUE
"NAM_NOR",0.925608872826613,10,TRUE
"NCL_CZE",-0.272212223505366,14,TRUE
"NCL_HRV",0.984133701546686,3,FALSE
"NCL_POL",-1.70486695783967,14,TRUE
"NCL_SVK",0.485248979324894,13,TRUE
"NCL_SVN",-2.64526417257917,14,TRUE
"NGA_CMR",4.31687552220077,25,TRUE
"NGA_COL",-0.0115155810393874,20,TRUE
"NGA_MAR",-1.06071006188548,21,TRUE
"NGA_VEN",-2.2862773916802,16,TRUE
"NIC_AUT",-2.14931748323149,5,TRUE
"NIC_BEL",0.178435569554353,5,TRUE
"NIC_BGR",0.748287927985811,5,TRUE
"NIC_COL",0.0284649517033968,21,TRUE
"NIC_CYP",0.377276797587477,5,TRUE
"NIC_CZE",-0.721525194730182,5,TRUE
"NIC_DEU",-0.38102077929165,5,TRUE
"NIC_DNK",-0.912682324679559,5,TRUE
"NIC_DOM",0.714783197454042,16,TRUE
"NIC_ESP",-0.228931692512472,5,TRUE
"NIC_EST",-0.529067235091764,5,TRUE
"NIC_FIN",-0.625024705612882,5,TRUE
"NIC_FRA",0.150959947318759,5,TRUE
"NIC_GBR",0.717434318130317,5,TRUE
"NIC_GRC",-0.950835911797371,5,TRUE
"NIC_HRV",-2.86734131351525,5,TRUE
"NIC_HUN",-2.61231943777257,5,TRUE
"NIC_IRL",-0.824372409737995,5,TRUE
"NIC_ITA",0.46181375128503,5,TRUE
"NIC_LTU",0.517390154229323,5,TRUE
"NIC_LUX",-0.355183478349019,5,TRUE
"NIC_LVA",-2.79158738989663,5,TRUE
"NIC_MAR",-1.17414429291585,20,TRUE
"NIC_MLT",-3.36282994157383,5,TRUE
"NIC_NLD",0.183483445856316,5,TRUE
"NIC_PAN",1.01511534435305,9,TRUE
"NIC_POL",1.72757847943263,5,TRUE
"NIC_PRT",-0.23457203287483,5,TRUE
"NIC_SVK",0.581958461715657,5,TRUE
"NIC_SVN",-1.0269491601528,5,TRUE
"NIC_SWE",0.296785472059111,5,TRUE
"NIC_TWN",1.90648414953387,10,TRUE
"NIC_USA",0.77251437229008,12,TRUE
"NIC_VEN",2.07862990314758,19,TRUE
"NLD_ALB",-0.231243911100423,12,TRUE
"NLD_ATG",-0.200691135657214,10,TRUE
"NLD_BGR",1.10412354943897,24,TRUE
"NLD_BHS",-0.912609810942789,10,TRUE
"NLD_BIH",-0.698243750434323,10,TRUE
"NLD_BLZ",-0.568920890238583,10,TRUE
"NLD_BRB",0.0369910609269868,10,TRUE
"NLD_CHL",0.958627921282723,15,TRUE
"NLD_CMR",-0.449857426422458,4,TRUE
"NLD_COL",-0.939796747986107,5,TRUE
"NLD_CRI",-0.583901998947963,5,TRUE
"NLD_DMA",-0.191717806886234,10,TRUE
"NLD_DOM",0.00581144710695991,10,TRUE
"NLD_FJI",-0.638058362882735,9,TRUE
"NLD_FRO",-1.00014629235788,26,TRUE
"NLD_GEO",-0.0108491710190028,4,TRUE
"NLD_GRD",0.0920894283500657,10,TRUE
"NLD_GTM",-0.189566198004027,5,TRUE
"NLD_GUY",-0.486338839882612,10,TRUE
"NLD_HND",-1.07305768760419,5,TRUE
"NLD_HRV",0.565054355201296,16,TRUE
"NLD_HUN",1.3560591471379,26,TRUE
"NLD_JAM",-0.362097553634785,10,TRUE
"NLD_JOR",-0.939775339207958,16,TRUE
"NLD_KNA",-0.602630754792095,10,TRUE
"NLD_KOR",0.0965491474504438,7,TRUE
"NLD_LCA",-1.09002352898965,10,TRUE
"NLD_MDA",-0.0706882937372028,4,TRUE
"NLD_MDG",-0.595306571799112,6,TRUE
"NLD_MEX",-0.46957829935005,18,TRUE
"NLD_MKD",-0.818410771523981,17,TRUE
"NLD_MUS",-0.295649840091582,6,TRUE
"NLD_NIC",-0.540356412846305,5,TRUE
"NLD_PAN",0.6696154106617,5,TRUE
"NLD_PER",0.378215411177532,5,TRUE
"NLD_PNG",-0.3895534000656,9,TRUE
"NLD_POL",1.50455056505129,26,TRUE
"NLD_ROU",1.41733181630105,25,TRUE
"NLD_SLV",-0.589427439033986,5,TRUE
"NLD_SRB",0.22967778812656,8,TRUE
"NLD_SUR",-0.256703676770122,10,TRUE
"NLD_SYC",0.40316820012916,6,TRUE
"NLD_TTO",-0.45563235579783,10,TRUE
"NLD_UKR",-0.401036098849326,4,TRUE
"NLD_VCT",-0.941915213823604,10,TRUE
"NLD_VGB",0.397304145182182,11,TRUE
"NLD_ZAF",0.23377768808045,18,TRUE
"NLD_ZWE",-0.767711669088166,6,TRUE
"NOR_ALB",0.125506008310319,8,TRUE
"NOR_ARE",0.244024643967482,4,TRUE
"NOR_BHR",0.289341225263522,4,TRUE
"NOR_BIH",1.00071830202972,3,FALSE
"NOR_BWA",-3.46507091938556,10,TRUE
"NOR_CAN",-0.610243769676139,9,TRUE
"NOR_CHL",0.719154323229859,14,TRUE
"NOR_COL",-0.24117575718541,7,TRUE
"NOR_CRI",-0.258355847375407,4,TRUE
"NOR_CYP",0.901368249810965,14,TRUE
"NOR_EGY",1.11206075554204,11,TRUE
"NOR_FRO",0.0796108083846246,25,TRUE
"NOR_HKG",-1.3647033837174,6,TRUE
"NOR_HRV",0.0667977341932071,16,TRUE
"NOR_HUN",4.23289802871907,25,TRUE
"NOR_ISR",4.20549731196201,25,TRUE
"NOR_JOR",-0.398458720225824,16,TRUE
"NOR_KOR",0.966866591193666,12,TRUE
"NOR_KWT",0.538824906811456,4,TRUE
"NOR_LBN",-0.0745909961774937,11,TRUE
"NOR_LSO",1.64980323817094,10,TRUE
"NOR_MAR",0.206617326885858,19,TRUE
"NOR_MEX",-0.99423719950558,17,TRUE
"NOR_MKD",-0.17137832989923,16,TRUE
"NOR_MLT",-0.641601399012152,14,TRUE
"NOR_MNE",0.525267366102775,6,TRUE
"NOR_NAM",0.360860157730778,10,TRUE
"NOR_OMN",1.06763700890394,4,TRUE
"NOR_PAN",-1.20220487111105,4,TRUE
"NOR_PER",0.100847186534743,7,TRUE
"NOR_POL",6.46911521762575,25,TRUE
"NOR_QAT",-0.270626684732144,4,TRUE
"NOR_ROU",2.5397696976663,25,TRUE
"NOR_SAU",0.131268889118128,4,TRUE
"NOR_SGP",0.235094936077113,15,TRUE
"NOR_SRB",0.793351228137602,8,TRUE
"NOR_SWZ",0.618247999445144,9,TRUE
"NOR_TUN",-1.42288296631187,13,TRUE
"NOR_TUR",0.00176365962083603,26,TRUE
"NOR_UKR",0.629992770456385,6,TRUE
"NOR_ZAF",0.342355583048362,10,TRUE
"NPL_BGD",5.96665291457207,23,TRUE
"NPL_IND",2.04433216413553,23,TRUE
"NPL_LKA",-3.68090102078727,23,TRUE
"NPL_PAK",-0.790454296035912,23,TRUE
"NZL_BRN",0.814828292346843,12,TRUE
"NZL_CHL",0.638766879475206,12,TRUE
"NZL_CHN",0.592735134364743,10,TRUE
"NZL_HKG",-0.118104432583591,7,TRUE
"NZL_IDN",0.190948330230986,6,TRUE
"NZL_KHM",0.116640951761164,7,TRUE
"NZL_KOR",-0.230533829560301,3,FALSE
"NZL_LAO",-0.303529138402974,7,TRUE
"NZL_MMR",0.672694709034903,8,TRUE
"NZL_MYS",0.252473343986214,8,TRUE
"NZL_PHL",0.281335323388325,8,TRUE
"NZL_SGP",0.336703886175746,17,TRUE
"NZL_THA",0.335957240935601,13,TRUE
"NZL_TWN",0.0996595800920588,5,TRUE
"NZL_VNM",-0.0545289524276079,8,TRUE
"OMN_CHE",-1.02967673768126,4,TRUE
"OMN_DZA",2.02782803083529,8,TRUE
"OMN_EGY",2.34239097184736,20,TRUE
"OMN_IRQ",1.49605395900447,19,TRUE
"OMN_ISL",-1.17580690008024,4,TRUE
"OMN_JOR",0.901366492316048,20,TRUE
"OMN_LBN",0.996896190303958,20,TRUE
"OMN_LBY",0.45989158697212,19,TRUE
"OMN_MAR",3.12161485264297,20,TRUE
"OMN_NOR",0.115732359165584,4,TRUE
"OMN_SDN",0.43983281001283,19,TRUE
"OMN_SGP",-1.18922301714577,5,TRUE
"OMN_SYR",0.403521335738246,19,TRUE
"OMN_TUN",1.00002386065175,20,TRUE
"OMN_USA",0.341268630643675,9,TRUE
"OMN_YEM",-1.54747396876432,20,TRUE
"PAK_BTN",-2.99397148196215,16,TRUE
"PAK_CHN",-0.36063835773307,11,TRUE
"PAK_CMR",-1.00208031494487,26,TRUE
"PAK_COL",1.20004206877316,21,TRUE
"PAK_MAR",0.591601601716326,21,TRUE
"PAK_MDV",3.28438041967624,23,TRUE
"PAK_MMR",1.98358060078216,21,TRUE
"PAK_MUS",-0.728988233145671,11,TRUE
"PAK_NPL",1.32975725539159,23,TRUE
"PAK_VEN",1.05458966993088,19,TRUE
"PAN_ARG",-1.60363348964455,6,TRUE
"PAN_AUT",-1.90408287998373,5,TRUE
"PAN_BEL",-0.792246316938865,5,TRUE
"PAN_BGR",-2.20633245415111,5,TRUE
"PAN_BOL",-1.2851384655187,6,TRUE
"PAN_BRA",-2.17255925571806,6,TRUE
"PAN_CAN",-1.87756362568254,5,TRUE
"PAN_CHE",-0.670294922693007,4,TRUE
"PAN_CHL",2.72801864882678,10,TRUE
"PAN_COL",-1.27864845422845,6,TRUE
"PAN_CRI",0.424337821051742,10,TRUE
"PAN_CUB",0.938170361060603,4,TRUE
"PAN_CYP",4.89145024855796,5,TRUE
"PAN_CZE",-2.72042359607943,5,TRUE
"PAN_DEU",-1.65128333651639,5,TRUE
"PAN_DNK",0.00871550402189039,5,TRUE
"PAN_ECU",0.390932296640785,6,TRUE
"PAN_ESP",-0.688834085154561,5,TRUE
"PAN_EST",-2.83263236731338,5,TRUE
"PAN_FIN",-1.38615094223251,5,TRUE
"PAN_FRA",-0.966471803241474,5,TRUE
"PAN_GBR",0.253171776340473,5,TRUE
"PAN_GRC",-1.97767186785376,5,TRUE
"PAN_GTM",0.212668786991977,9,TRUE
"PAN_HND",-1.85262577627791,9,TRUE
"PAN_HRV",-3.76362134712677,5,TRUE
"PAN_HUN",-1.610712699738,5,TRUE
"PAN_IRL",-0.319015619034944,5,TRUE
"PAN_ISL",-3.16704347202853,4,TRUE
"PAN_ITA",-1.0801043785664,5,TRUE
"PAN_LTU",-5.80199165745352,5,TRUE
"PAN_LUX",0.630932425797777,5,TRUE
"PAN_LVA",-2.89115343550418,5,TRUE
"PAN_MEX",-2.3190209812913,6,TRUE
"PAN_MLT",-2.69755157365732,5,TRUE
"PAN_NIC",-1.70165327811177,9,TRUE
"PAN_NLD",1.81943193961457,5,TRUE
"PAN_NOR",-0.613536203247132,4,TRUE
"PAN_PER",-0.928586852898365,6,TRUE
"PAN_POL",-2.06199694541386,5,TRUE
"PAN_PRT",-0.409798967861534,5,TRUE
"PAN_PRY",1.59762968119734,6,TRUE
"PAN_ROU",-3.98543606047413,5,TRUE
"PAN_SGP",-2.71190409105953,12,TRUE
"PAN_SLV",-0.876993966365636,15,TRUE
"PAN_SVK",-0.901385031113513,5,TRUE
"PAN_SVN",-1.61463254871367,5,TRUE
"PAN_SWE",-2.15605633936909,5,TRUE
"PAN_TWN",1.20171633720161,14,TRUE
"PAN_URY",-0.679957739473899,6,TRUE
"PAN_USA",0.853835975466063,6,TRUE
"PAN_VEN",-0.779161397364554,6,TRUE
"PCN_CZE",0.626239528980405,11,TRUE
"PCN_SVK",1.7657730081726,14,TRUE
"PCN_SWE",-1.08691002648115,8,TRUE
"PER_AUT",0.653511741191392,5,TRUE
"PER_BEL",-0.241584473126399,5,TRUE
"PER_BGR",-1.76820528738145,5,TRUE
"PER_CAN",0.499512197381967,9,TRUE
"PER_CHE",1.40439933896516,7,TRUE
"PER_CHN",0.0632041955430183,8,TRUE
"PER_CRI",0.0447299277356539,5,TRUE
"PER_CYP",-0.892301494261805,5,TRUE
"PER_CZE",-1.56790228318899,5,TRUE
"PER_DEU",-0.396046410392532,5,TRUE
"PER_DNK",-0.0745669889502006,5,TRUE
"PER_ESP",0.275028992333823,5,TRUE
"PER_EST",-0.436605252828172,5,TRUE
"PER_FIN",-0.676543014972585,5,TRUE
"PER_FRA",-0.0795646448014962,5,TRUE
"PER_GBR",-0.945956692906548,5,TRUE
"PER_GRC",-1.48228183549105,5,TRUE
"PER_HRV",-2.97579582505417,5,TRUE
"PER_HUN",-2.75523415092186,5,TRUE
"PER_IRL",-0.00836510109059461,5,TRUE
"PER_ISL",2.27343918757826,7,TRUE
"PER_ITA",-0.469413626175112,5,TRUE
"PER_JPN",-0.0193543519778592,6,TRUE
"PER_LTU",-0.14764047527373,5,TRUE
"PER_LUX",-0.402209618626223,5,TRUE
"PER_LVA",0.12259154481059,5,TRUE
"PER_MAR",-0.0399992567960603,21,TRUE
"PER_MLT",0.951338529915509,5,TRUE
"PER_NLD",0.529276474526871,5,TRUE
"PER_NOR",0.0561432077151863,7,TRUE
"PER_PAN",0.568994092560433,6,TRUE
"PER_POL",-1.06871344859188,5,TRUE
"PER_PRT",-0.287266582424983,5,TRUE
"PER_SVK",-1.71199650844772,5,TRUE
"PER_SVN",-0.949443290135233,5,TRUE
"PER_SWE",-0.591477937788029,5,TRUE
"PER_USA",-0.0260935230379277,9,TRUE
"PHL_ARG",2.73742665289639,26,TRUE
"PHL_AUS",-0.0447596807558376,8,TRUE
"PHL_BRN",2.11182217227364,26,TRUE
"PHL_CHN",0.816792243242865,13,TRUE
"PHL_COL",0.25772163043514,21,TRUE
"PHL_IDN",-0.347397586802827,26,TRUE
"PHL_IND",0.882228994652462,26,TRUE
"PHL_JPN",0.306671079722796,10,TRUE
"PHL_MAR",1.90242481904618,21,TRUE
"PHL_MOZ",-2.21339236377297,25,TRUE
"PHL_MYS",0.0530966940432029,26,TRUE
"PHL_NZL",0.211244687021016,8,TRUE
"PHL_SGP",0.306704953537151,26,TRUE
"PHL_THA",-0.0280135012282357,26,TRUE
"PHL_VEN",0.13469101325732,19,TRUE
"PNG_AUT",-1.09702716731441,9,TRUE
"PNG_BEL",-0.0491350145588433,9,TRUE
"PNG_BGR",-2.62322693189748,6,TRUE
"PNG_CZE",-2.52930811405104,9,TRUE
"PNG_DEU",-0.85588976710344,9,TRUE
"PNG_DNK",-1.45246400187942,9,TRUE
"PNG_ESP",1.02542766708044,9,TRUE
"PNG_EST",-2.87943349277279,8,TRUE
"PNG_FIN",-4.2284362254809,9,TRUE
"PNG_FRA",-0.083462186882353,9,TRUE
"PNG_GBR",-0.766431578657709,9,TRUE
"PNG_GRC",-4.55363615217491,7,TRUE
"PNG_HRV",1.26613445836813,5,TRUE
"PNG_HUN",-8.0328770349062,8,TRUE
"PNG_IRL",-2.86696944039851,9,TRUE
"PNG_ITA",-0.0372375359010265,9,TRUE
"PNG_LUX",5.16127029134116,6,TRUE
"PNG_MLT",-0.795190389257647,7,TRUE
"PNG_NLD",0.670001752433164,9,TRUE
"PNG_POL",-3.96410626422618,9,TRUE
"PNG_PRT",-0.610403878088038,9,TRUE
"PNG_ROU",-1.67948536187474,3,FALSE
"PNG_SVK",-5.3233838487399,9,TRUE
"PNG_SVN",-3.07919765989574,9,TRUE
"PNG_SWE",-2.62488396510293,9,TRUE
"POL_ALB",1.44201601045548,12,TRUE
"POL_AND",0.879377169850744,14,TRUE
"POL_ANT",-1.24996418116466,5,TRUE
"POL_ATG",0.513433924456961,10,TRUE
"POL_AUT",2.7923747762597,25,TRUE
"POL_BGR",1.17608577171381,19,TRUE
"POL_BHS",0.404762809657733,10,TRUE
"POL_BIH",-0.414306600710434,10,TRUE
"POL_BLZ",-0.925569760319562,10,TRUE
"POL_BMU",-6.32629652033187,14,TRUE
"POL_BRB",-0.147276599096148,10,TRUE
"POL_CHE",0.750700423745747,25,TRUE
"POL_CHL",0.284946153644968,14,TRUE
"POL_CMR",-0.000174598493812406,4,TRUE
"POL_COL",0.0543653629616465,5,TRUE
"POL_CRI",-0.392360556551408,5,TRUE
"POL_CYM",0.0575588165686489,14,TRUE
"POL_CYP",0.0758436997479393,14,TRUE
"POL_DEU",0.627118649897962,26,TRUE
"POL_DMA",-1.25834615784978,10,TRUE
"POL_DNK",0.435778108829572,26,TRUE
"POL_DOM",-0.571081788889797,10,TRUE
"POL_DZA",-0.0733488544300107,14,TRUE
"POL_EGY",-0.229721601689692,14,TRUE
"POL_ESP",1.20008508006671,26,TRUE
"POL_EST",0.671202659799522,14,TRUE
"POL_FJI",-0.543784540068377,9,TRUE
"POL_FRA",1.90202017443031,26,TRUE
"POL_GBR",2.92662961055658,26,TRUE
"POL_GEO",0.0901459090679713,4,TRUE
"POL_GRC",-0.689616683729423,26,TRUE
"POL_GRD",-1.95674637619657,10,TRUE
"POL_GRL",-0.153153144083364,14,TRUE
"POL_GTM",-0.400910405850483,5,TRUE
"POL_GUY",0.797187742669458,10,TRUE
"POL_HND",-0.253267474820788,5,TRUE
"POL_HRV",0.727504547206765,15,TRUE
"POL_IOT",-2.42253497651318,5,TRUE
"POL_IRL",2.34897273600322,26,TRUE
"POL_ISL",-0.629203314324215,25,TRUE
"POL_ISR",0.998704710345802,20,TRUE
"POL_ITA",0.647076325581223,26,TRUE
"POL_JAM",-0.922474211109732,10,TRUE
"POL_JOR",0.02202933694068,14,TRUE
"POL_KNA",2.98707657962044,10,TRUE
"POL_KOR",0.372638859266191,7,TRUE
"POL_LBN",0.218660487436676,14,TRUE
"POL_LCA",-0.920313145552316,10,TRUE
"POL_LTU",0.846443284092641,20,TRUE
"POL_LVA",1.36492819283694,19,TRUE
"POL_MAR",-0.553352538037481,14,TRUE
"POL_MDA",-0.201096975795915,4,TRUE
"POL_MDG",0.274110851041962,6,TRUE
"POL_MEX",-0.623815131859679,14,TRUE
"POL_MKD",0.114782353937394,14,TRUE
"POL_MLT",0.0965932593962852,14,TRUE
"POL_MSR",-3.82624146263517,4,TRUE
"POL_MUS",1.110142085736,6,TRUE
"POL_MYT",-0.0825921240197852,8,TRUE
"POL_NCL",-0.133176601948703,14,TRUE
"POL_NIC",0.136508094478331,5,TRUE
"POL_NLD",1.53820754051738,26,TRUE
"POL_NOR",4.91681162880162,25,TRUE
"POL_PAN",-0.5329274634495,5,TRUE
"POL_PER",0.488198590808631,5,TRUE
"POL_PNG",0.209510508470043,9,TRUE
"POL_PRT",1.79642959426486,26,TRUE
"POL_PSE",-2.86646911350857,14,TRUE
"POL_PYF",0.512778917518057,14,TRUE
"POL_ROU",0.99640310943381,21,TRUE
"POL_SHN",-6.10913439437946,7,TRUE
"POL_SLV",0.70453656387527,5,TRUE
"POL_SMR",0.408224016560949,14,TRUE
"POL_SRB",0.660811248326771,8,TRUE
"POL_SUR",0.0249223409050326,10,TRUE
"POL_SVN",1.5890555844087,22,TRUE
"POL_SWE",3.30425424153844,25,TRUE
"POL_SYC",0.147998368422091,6,TRUE
"POL_SYR",-0.919945729820795,14,TRUE
"POL_TTO",-1.43540946898453,10,TRUE
"POL_TUN",-0.730514414491415,14,TRUE
"POL_TUR",0.868545315558862,18,TRUE
"POL_UKR",-0.306235031536078,4,TRUE
"POL_VCT",-1.0257787305938,10,TRUE
"POL_VGB",1.74313881031912,11,TRUE
"POL_WLF",-2.16948954821722,8,TRUE
"POL_ZAF",1.214219359954,14,TRUE
"POL_ZWE",1.16605646273483,6,TRUE
"PRK_CMR",0.562270475359556,21,TRUE
"PRK_COL",-0.781327396692492,21,TRUE
"PRK_VEN",1.38889139851912,12,TRUE
"PRT_ALB",0.538669710813639,12,TRUE
"PRT_ATG",-2.57460512017693,10,TRUE
"PRT_BGR",0.722465517765902,24,TRUE
"PRT_BHS",-0.23158919613265,10,TRUE
"PRT_BIH",0.17187032454138,10,TRUE
"PRT_BLZ",-1.54507554716146,10,TRUE
"PRT_BRB",0.175114000019022,10,TRUE
"PRT_CHL",0.395137475399632,15,TRUE
"PRT_CMR",0.632274018893247,4,TRUE
"PRT_COL",0.466902609301772,5,TRUE
"PRT_CRI",0.290576388968127,5,TRUE
"PRT_DMA",-2.58777438208475,10,TRUE
"PRT_DOM",0.00469646569175541,10,TRUE
"PRT_FJI",-1.29299287617662,9,TRUE
"PRT_FRO",-0.37750688348895,26,TRUE
"PRT_GEO",-0.101038240372896,4,TRUE
"PRT_GRD",-1.75522677068745,10,TRUE
"PRT_GTM",0.940639327480576,5,TRUE
"PRT_GUY",-0.610459204772012,10,TRUE
"PRT_HND",0.4398095180291,5,TRUE
"PRT_HRV",1.5156580926048,16,TRUE
"PRT_HUN",0.604649758067775,26,TRUE
"PRT_JAM",-0.36573934198707,10,TRUE
"PRT_JOR",-0.463496558353109,16,TRUE
"PRT_KNA",-1.32783556728019,9,TRUE
"PRT_KOR",0.439062579723224,7,TRUE
"PRT_LCA",-1.33543578688683,10,TRUE
"PRT_MDA",0.216452434936538,4,TRUE
"PRT_MDG",0.923489597984741,6,TRUE
"PRT_MEX",0.215413644722149,18,TRUE
"PRT_MKD",2.11386213358933,17,TRUE
"PRT_MUS",0.510481654139107,6,TRUE
"PRT_NIC",0.519577609927329,5,TRUE
"PRT_PAN",0.579120992452861,5,TRUE
"PRT_PER",0.721993185172053,5,TRUE
"PRT_PNG",-2.58736381643688,9,TRUE
"PRT_POL",2.10760730386993,26,TRUE
"PRT_ROU",3.1612336861723,25,TRUE
"PRT_SLV",0.118453869179914,5,TRUE
"PRT_SRB",0.657488927325265,8,TRUE
"PRT_SUR",0.392980951426589,10,TRUE
"PRT_SYC",0.810745814237805,6,TRUE
"PRT_TTO",-0.272666079405195,10,TRUE
"PRT_UKR",0.00243648705668809,4,TRUE
"PRT_VCT",-1.44270035114919,10,TRUE
"PRT_VGB",0.920767923439677,11,TRUE
"PRT_ZAF",0.493534805549865,18,TRUE
"PRT_ZWE",-1.95607833675944,6,TRUE
"PRY_IND",-0.0464781481720287,9,TRUE
"PRY_PAN",-0.947651835136568,6,TRUE
"PSE_DZA",-0.424040939313229,9,TRUE
"PSE_POL",-5.18493278180773,13,TRUE
"PSE_TUR",1.23310043645034,13,TRUE
"PYF_CZE",0.39314763687571,14,TRUE
"PYF_HUN",-3.02842891792701,7,TRUE
"PYF_POL",-0.0472409637143942,14,TRUE
"PYF_ROU",-2.18680365719475,5,TRUE
"PYF_SVK",-1.06341515305267,12,TRUE
"PYF_SVN",-3.27898321813929,11,TRUE
"QAT_CHE",0.00589570399341355,4,TRUE
"QAT_DZA",-0.00232488424661849,9,TRUE
"QAT_EGY",1.69796872655669,20,TRUE
"QAT_ISL",-4.63593074446488,4,TRUE
"QAT_JOR",-0.295429259104208,20,TRUE
"QAT_NOR",1.32099413768561,4,TRUE
"QAT_SGP",-0.539128684449409,5,TRUE
"QAT_TUN",4.2280681593092,20,TRUE
"ROU_ABW",-7.32222018942559,9,TRUE
"ROU_ALB",-1.00161348362269,14,TRUE
"ROU_AND",0.0191051337977937,11,TRUE
"ROU_ATG",-1.10797970128524,10,TRUE
"ROU_AUT",0.964423169600086,25,TRUE
"ROU_BGR",1.09747191808153,19,TRUE
"ROU_BHS",-4.26842593773095,10,TRUE
"ROU_BLZ",-3.40377824896285,10,TRUE
"ROU_BMU",-4.9587613890926,11,TRUE
"ROU_BRB",-1.06777633380659,10,TRUE
"ROU_CHE",1.76315844983282,25,TRUE
"ROU_CRI",-0.615080237394756,5,TRUE
"ROU_CYM",-3.00784139836294,5,TRUE
"ROU_CYP",0.57823567919782,14,TRUE
"ROU_DEU",1.25380761238659,25,TRUE
"ROU_DMA",-5.3855687364721,7,TRUE
"ROU_DNK",1.99944738049788,25,TRUE
"ROU_DOM",0.06622766781961,10,TRUE
"ROU_ESP",1.55671533151351,25,TRUE
"ROU_EST",1.63063859527623,14,TRUE
"ROU_FIN",1.09268633721113,25,TRUE
"ROU_FJI",-0.759403360851265,9,TRUE
"ROU_FRA",1.01443800476043,25,TRUE
"ROU_FRO",0.308024037713645,11,TRUE
"ROU_GBR",0.949898930857832,25,TRUE
"ROU_GEO",-0.584563207235107,4,TRUE
"ROU_GRC",0.877210868752434,25,TRUE
"ROU_GRD",-5.22991294381957,7,TRUE
"ROU_GRL",-1.04367055654501,11,TRUE
"ROU_GTM",-2.5172396299157,5,TRUE
"ROU_HND",-1.98992376870053,5,TRUE
"ROU_HRV",1.07696459491094,15,TRUE
"ROU_HUN",0.577475469327206,21,TRUE
"ROU_IRL",1.44855246306944,25,TRUE
"ROU_ISL",2.20368335455222,25,TRUE
"ROU_ITA",0.920352189984571,25,TRUE
"ROU_JAM",-2.41993502039914,10,TRUE
"ROU_JOR",-0.114296936210256,11,TRUE
"ROU_KNA",-2.68253872287272,7,TRUE
"ROU_LBN",-0.510845834012098,11,TRUE
"ROU_LCA",-4.73345318845959,6,TRUE
"ROU_LTU",1.35596457197705,14,TRUE
"ROU_LVA",1.45667862345576,14,TRUE
"ROU_MAR",0.229959682828071,21,TRUE
"ROU_MDG",-0.471212223577109,6,TRUE
"ROU_MKD",0.416644307631051,14,TRUE
"ROU_MLT",-0.700539763704317,14,TRUE
"ROU_MSR",1.65261778565398,4,TRUE
"ROU_MUS",0.296769012922728,6,TRUE
"ROU_MYT",2.98125392814758,5,TRUE
"ROU_NCL",0.427188634548345,11,TRUE
"ROU_NLD",0.643162879564844,25,TRUE
"ROU_NOR",1.87925475775281,25,TRUE
"ROU_PAN",-2.34703516027766,5,TRUE
"ROU_PNG",-1.31644019469139,9,TRUE
"ROU_POL",-0.0264511642031392,21,TRUE
"ROU_PRT",2.37611148518353,25,TRUE
"ROU_PYF",-1.44023207587271,11,TRUE
"ROU_SLV",-0.492568702123426,5,TRUE
"ROU_SUR",-1.48383931011275,10,TRUE
"ROU_SVN",0.676954666178252,21,TRUE
"ROU_SWE",0.846837591760855,25,TRUE
"ROU_SYC",-0.295898959507343,6,TRUE
"ROU_SYR",-1.26486945964667,11,TRUE
"ROU_TCA",-2.48329444023036,7,TRUE
"ROU_UKR",-0.808407579484354,4,TRUE
"ROU_VCT",-4.609673461867,10,TRUE
"ROU_VGB",-2.71717973695574,10,TRUE
"ROU_ZAF",1.39704872767843,11,TRUE
"RWA_KEN",1.57972495594562,22,TRUE
"SAU_CHE",-0.0879634758731611,4,TRUE
"SAU_DZA",1.41752549803601,9,TRUE
"SAU_EGY",1.70040353619112,20,TRUE
"SAU_IRQ",3.51503557816113,20,TRUE
"SAU_ISL",2.18174977801141,4,TRUE
"SAU_JOR",1.69018298515934,20,TRUE
"SAU_LBN",0.745500643416112,20,TRUE
"SAU_LBY",2.73934770719259,20,TRUE
"SAU_MAR",0.0936557928572563,20,TRUE
"SAU_NOR",-0.330688565729355,4,TRUE
"SAU_SDN",0.856858426371396,20,TRUE
